2025-10-13 02:21:55 | iot_test_files/test_scenario_attack/test.encrypted | Confidence: 96.0% | Reason: Rule-based alerts: High entropy detected: 7.81 (threshold: 7.5)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/device_003.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.43)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/device_003.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.43)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/device_003.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (44 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/device_003.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (44 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/normal_file_19.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (45 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/normal_file_19.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (45 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/normal_file_9.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (46 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/normal_file_9.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (46 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/log_1760338571_6325.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.36)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/log_1760338571_6325.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.36)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/log_1760338571_6325.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (47 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/log_1760338571_6325.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (47 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/log_1760338429_6970.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.37)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/log_1760338571_6325.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.36)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/log_1760338571_6325.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.36)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/log_1760338571_6325.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (48 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/log_1760338571_6325.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (48 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/log_1760338429_6970.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.37)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/config_13_1760338181.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (49 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/config_13_1760338181.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (49 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/system_log_2.log.encrypted | Confidence: 0.0% | Reason: Rapid file access (50 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/system_log_2.log.encrypted | Confidence: 0.0% | Reason: Rapid file access (50 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/log_1760337129_5117.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.51)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/log_1760337129_5117.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.51)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/log_1760337129_5117.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (51 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/log_1760337129_5117.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (51 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/config_5_1760338277.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (52 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/config_5_1760338277.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (52 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/config_11_1760336931.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.56)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/config_11_1760336931.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.56)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/config_11_1760336931.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (53 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/config_11_1760336931.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (53 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/normal_file_11.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (54 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/normal_file_11.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (54 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/config_38_1760338265.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (55 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/config_38_1760338265.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (55 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/log_1760337384_4241.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.86)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/log_1760337384_4241.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.86)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/log_1760337384_4241.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (56 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/log_1760337384_4241.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (56 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/sensor_data_17.json.encrypted | Confidence: 0.0% | Reason: Rapid file access (57 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/sensor_data_17.json.encrypted | Confidence: 0.0% | Reason: Rapid file access (57 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/log_1760337909_7971.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.43)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/log_1760337909_7971.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.43)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/log_1760337909_7971.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (58 files)
2025-10-17 23:51:09 | iot_test_files/normal_encrypted/log_1760337909_7971.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (58 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/log_1760338692_4153.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.45)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/log_1760338692_4153.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.45)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/log_1760338692_4153.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (59 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/log_1760338692_4153.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (59 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/config_24_1760338085.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.58)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/config_24_1760338085.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.58)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/log_1760338692_4153.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.45)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/log_1760338692_4153.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.45)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/log_1760338692_4153.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (60 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/log_1760338692_4153.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (60 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/READ_ME_FOR_DECRYPT.txt | Confidence: 0.0% | Reason: Rapid file access (61 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/READ_ME_FOR_DECRYPT.txt | Confidence: 0.0% | Reason: Rapid file access (61 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/log_1760338175_8534.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.54)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/log_1760338175_8534.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.54)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/device_008.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.41)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/device_008.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.41)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/normal_file_12.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (16 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/normal_file_12.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (16 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/READ_ME_FOR_DECRYPT.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.97)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/READ_ME_FOR_DECRYPT.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.97)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/READ_ME_FOR_DECRYPT.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (17 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/READ_ME_FOR_DECRYPT.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (17 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/backup_data_15.dat.encrypted | Confidence: 0.0% | Reason: High entropy (7.13)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/backup_data_15.dat.encrypted | Confidence: 0.0% | Reason: High entropy (7.13)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/backup_data_15.dat.encrypted | Confidence: 0.0% | Reason: Rapid file access (18 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/backup_data_15.dat.encrypted | Confidence: 0.0% | Reason: Rapid file access (18 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/backup_data_15.dat.encrypted | Confidence: 0.0% | Reason: High entropy (7.13)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/backup_data_15.dat.encrypted | Confidence: 0.0% | Reason: High entropy (7.13)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/backup_data_15.dat.encrypted | Confidence: 0.0% | Reason: Rapid file access (19 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/backup_data_15.dat.encrypted | Confidence: 0.0% | Reason: Rapid file access (19 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/config_29_1760338253.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (20 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/config_29_1760338253.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (20 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/log_1760338417_8571.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.33)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/log_1760338417_8571.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.33)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/log_1760338417_8571.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (21 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/log_1760338417_8571.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (21 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/log_1760338417_8571.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.33)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/log_1760338417_8571.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.33)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/log_1760338417_8571.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (22 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/log_1760338417_8571.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (22 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/device_006.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.53)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/device_006.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.53)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/device_006.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (23 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/device_006.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (23 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/normal_file_14.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (24 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/normal_file_14.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (24 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/normal_file_6.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (25 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/normal_file_6.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (25 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/config_14_1760338637.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (26 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/config_14_1760338637.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (26 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/normal_file_7.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (27 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/normal_file_7.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (27 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/backup_data_19.dat.encrypted | Confidence: 0.0% | Reason: High entropy (6.98)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/backup_data_19.dat.encrypted | Confidence: 0.0% | Reason: High entropy (6.98)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/backup_data_19.dat.encrypted | Confidence: 0.0% | Reason: Rapid file access (28 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/backup_data_19.dat.encrypted | Confidence: 0.0% | Reason: Rapid file access (28 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/backup_data_19.dat.encrypted | Confidence: 0.0% | Reason: High entropy (6.98)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/backup_data_19.dat.encrypted | Confidence: 0.0% | Reason: High entropy (6.98)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/backup_data_19.dat.encrypted | Confidence: 0.0% | Reason: Rapid file access (29 files)
2025-10-17 23:51:10 | iot_test_files/normal_encrypted/backup_data_19.dat.encrypted | Confidence: 0.0% | Reason: Rapid file access (29 files)
2025-10-17 23:51:11 | iot_test_files/normal_encrypted/system_log_14.log.encrypted | Confidence: 0.0% | Reason: High entropy (6.56)
2025-10-17 23:51:11 | iot_test_files/normal_encrypted/system_log_14.log.encrypted | Confidence: 0.0% | Reason: High entropy (6.56)
2025-10-17 23:51:11 | iot_test_files/normal_encrypted/system_log_14.log.encrypted | Confidence: 0.0% | Reason: Rapid file access (30 files)
2025-10-17 23:51:11 | iot_test_files/normal_encrypted/system_log_14.log.encrypted | Confidence: 0.0% | Reason: Rapid file access (30 files)
2025-10-17 23:51:11 | iot_test_files/normal_encrypted/log_1760337105_7414.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.88)
2025-10-17 23:51:11 | iot_test_files/normal_encrypted/log_1760337105_7414.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.88)
2025-10-17 23:51:11 | iot_test_files/normal_encrypted/log_1760337105_7414.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (31 files)
2025-10-17 23:51:11 | iot_test_files/normal_encrypted/log_1760337105_7414.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (31 files)
2025-10-17 23:51:11 | iot_test_files/normal_encrypted/config_13_1760337219.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (32 files)
2025-10-17 23:51:11 | iot_test_files/normal_encrypted/config_13_1760337219.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (32 files)
2025-10-17 23:51:11 | iot_test_files/normal_encrypted/backup_data_11.dat.encrypted | Confidence: 0.0% | Reason: High entropy (6.97)
2025-10-17 23:51:11 | iot_test_files/normal_encrypted/backup_data_11.dat.encrypted | Confidence: 0.0% | Reason: High entropy (6.97)
2025-10-17 23:51:11 | iot_test_files/normal_encrypted/backup_data_11.dat.encrypted | Confidence: 0.0% | Reason: Rapid file access (33 files)
2025-10-17 23:51:11 | iot_test_files/normal_encrypted/backup_data_11.dat.encrypted | Confidence: 0.0% | Reason: Rapid file access (33 files)
2025-10-17 23:51:11 | iot_test_files/normal_encrypted/normal_file_16.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (34 files)
2025-10-17 23:51:11 | iot_test_files/normal_encrypted/normal_file_16.txt.encrypted | Confidence: 0.0% | Reason: Rapid file access (34 files)
2025-10-17 23:51:11 | iot_test_files/normal_encrypted/device_002.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.55)
2025-10-17 23:51:11 | iot_test_files/normal_encrypted/device_002.txt.encrypted.encrypted | Confidence: 0.0% | Reason: High entropy (6.55)
2025-10-17 23:51:11 | iot_test_files/normal_encrypted/device_002.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (35 files)
2025-10-17 23:51:11 | iot_test_files/normal_encrypted/device_002.txt.encrypted.encrypted | Confidence: 0.0% | Reason: Rapid file access (35 files)
2025-10-17 23:51:11 | iot_test_files/normal_encrypted/config_18_1760337963.txt.encrypted | Confidence: 0.0% | Reason: High entropy (6.14)
